Year,pdf_name,Aggregated_Context,Hit_Count,Auto_Priority_Score,KEEP(1)_or_EXCLUDE(0)
2008,nime2008_Flanigan.pdf,"... improvising with preprogrammed sequences  of Plink Jet.  2. [INTERFACE] Plink Jet is designed to play guitar strings both manually a... 

 ...to play guitar strings both manually and  automatically. The [INTERFACE] consists of four toggle switches, four  three-way switches, ... 

 ...epper motors.      Proceedings of the 2008 Conference on New [INTERFACES] for Musical Expression (NIME08), Genova, Italy 349 3.1.3 Mic... 

 ...th the author(s).  Proceedings of the 2008 Conference on New [INTERFACES] for Musical Expression (NIME08), Genova, Italy 350 5. STRUCT... 

 ...ramocki-diy.pdf>.  Proceedings of the 2008 Conference on New [INTERFACES] for Musical Expression (NIME08), Genova, Italy 351... 

 ...usician playing Plink Jet is like a pianist playing a player [PIANO] . Two performance operations are occurring simultaneously.  ... 

 ...er reactions to  the precise mechanical patterns. The Player [PIANO] is one of the  first examples of an automatic, mechanically ... 

 ...c, mechanically played musical  instrument, but early player [PIANO] rolls lacked expressiveness  when played because they were c...",8,38.083223951064014,0
2005,nime2005_KimBoyle.pdf,"... to be simultaneously defined which yields a more cumbersome [INTERFACE] . In Valses and Etudes, source scores are selected with a fi... 

 ...(s). Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 238 d... 

 ...uver, BC, Canada 238 determined with eight multisliders. The [INTERFACE] for this is illustrated in Figure 2. Figure 2. Markov chain ... 

 ... for this is illustrated in Figure 2. Figure 2. Markov chain [INTERFACE] . In Valses and Etudes each multislider in the above interfa... 

 ...nterface. In Valses and Etudes each multislider in the above [INTERFACE] represents one score performed by the pianist. The eight sli... 

 ...the Ravel, Debussy, or Chopin scores. The engine behind this [INTERFACE] system is based on the Max prob object. In Valses and Etudes... 

 ...smc04.ircam.fr/scm04actes/P3.pdf>. [6] Anderson, C. “Audible [INTERFACES] Festival.” (trans. P. Castine). In Computer Music Journal, V... 

 ...al Information. In Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03). Montreal. Available at <ht...",13,38.076040531134936,0
2019,nime2019_Marasco.pdf,"...evices in a number of network conﬁgurations. The programming [INTERFACE] is ac- cessible by every device on the network, which means ... 

 ...ting, a speed and response test, and examples of interaction [INTERFACES] and applications. We also summarize related works in the ﬁel... 

 ... a Node-based web server, and a web- 332 enabled performance [INTERFACE] /data source of the user’s choos- ing. After picking a devic... 

 ...an intermediary connec- tion between web-enabled performance [INTERFACES] and any Bendit I/O-enabled hacked devices. Performers can ch... 

 ...a nickname (which can be displayed in the user’s performance [INTERFACE] ) and device color (displayed with the on-board LED), allowi... 

 ...ng with devices on the network. Ex- amples include web-based [INTERFACES] (e.g. web pages, so- cial network/data API’s, Node-Red), Max... 

 ...te list can be found in the user guide. Table 1: Programming [INTERFACE] examples for Ben- dit I/O boards Message Action switch/0/tog... 

 ...rformer-device sending commands to the board via a web- page [INTERFACE] . Both devices were connected to the system server through a...",14,38.0282022336871,0
2003,nime2003_Kartadinata.pdf,"...Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-18... 

 ...or hardware has been r eleased that communicates thru better [INTERFACES] (USB, OSC over Ethernet [7][8]), which should at least solve... 

 ...nd their big moni- Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-18... 

 ...of a typi- cal stage setup. Figure 1.T wo laptops, two audio [INTERFACES] , a master key- board, two fader boxes, two MIDI interfaces,... 

 ...o interfaces, a master key- board, two fader boxes, two MIDI [INTERFACES] , a mixer, 8 power supplies, 20+ cables So is this what I wa... 

 ...es betweenelectric anda coustic instruments,f or which the “ [INTERFACE] ”, the “proc- essing”,a nd the“ speaker”a re all intrinsicly... 

 ...dia CPU, SDRAM memory, Flash memory, programmable logic, PCI [INTERFACE] , and various sensor sections depending on the project. One ... 

 ...erful. As a conse- Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-18...",18,38.00651935461072,0
2004,nime2004_Fels.pdf,"...and invalidated our second one. As a result, we improved the [INTERFACE] . Additionally, the choice of button mapping resulted in som... 

 ...cert Performance at the 2002 International Conference on New [INTERFACES] for Musical Expression (NIME02), Dublin, Ireland, May 24-26.... 

 .... In Proceedings of the 2nd  International Conference on New [INTERFACES] for Musical Expression(NIME02), Dublin, Ireland, May 24-26, ... 

 ...l. In Proceedings of the 3rd International Conference on New [INTERFACES] for Musical Expression(NIME03), Montreal, Canada, May 22-24,... 

 ...ikrophonie II, a four-person chorus along with music from an [ORGAN] is fed through a ring modulator played simultaneously. The L... 

 ...sation session with other traditional musical instruments, ( [PIANO] , harp, violin and saxophone). Inside a large ensemble of di... 

 ...laying traditional instruments, saxophone, violin, harp, and [PIANO] . They have also begun working on a range of music styles, f...",7,37.815401166097566,0
2006,nime2006_Nishibori.pdf,"... YAMAHA  Center for Advanced Sound Technology  Music & Human [INTERFACE] Group  203 Matsunokijima Iwata Shizuoka Pref.  YAMAHA #12/4 ... 

 ...  E-mail : iwai@gol.com   ABSTRACT  Development of a musical [INTERFACE] which allows people to play  music intuitively and create mu... 

 ...music intuitively and create music visibly.  Keywords  Human [INTERFACE] ,   1. INTRODUCTION  Media artist Toshio Iwai and YA... 

 ...ryone to play music intuitively, creating a “visible  music” [INTERFACE] [1].    Figure 1.  TENORI-ON  In the past, there were some m... 

 ...  Figure 1.  TENORI-ON  In the past, there were some musical [INTERFACES] with a new point  of view to music, which allow everyone to ... 

 ...2] and Block Jam [3], but the new  point of TENORI-ON is the [INTERFACE] with the inevitable design  that makes you understand the mu... 

 ... of traditional musical instruments for  120 years [4].  The [INTERFACE] of TENORI-N is completely unique and consists of  a 16x16 ma... 

 ...mposing almost immediately.  2. EXPOSITION  2.1 System  This [INTERFACE] is an embedded system operated by the real-time  OS called I...",23,37.69326551504735,0
2016,nime2016_Becking.pdf,"... surfaces. Through the design of an instrument with a simple [INTERFACE] , like a drum, but which produces a melo- dic sound, childre... 

 ... and reactive system for dynamic composition with accessible [INTERFACES] , divided into distinct plugins usable in a standard digital... 

 ...on, simple in- terfaces ACM Classiﬁcation H.5.2 [Information [INTERFACES] and Presentation] User Inter- faces, H.5.5 [Information Inte... 

 ...aces and Presentation] User Inter- faces, H.5.5 [Information [INTERFACES] and Presentation] Sound and Music Computing, K.3.1 [Computer... 

 ...al, and often do not reveal themselves from the shape of the [INTERFACE] itself. On the other hand, percus- sive instruments, e.g. dr... 

 ...e explorative usage. For these reasons, we propose a musical [INTERFACE] that al- lows manipulation of music on the harmonical and st... 

 ... is concerned with the development of an instrument with the [INTERFACE] of a drum, which, howe- ver, produces notes and sounds. The ... 

 ...use dialogues in a computer game to introduce children to an [INTERFACE] in which they are able to use their entire body to produce s...",27,37.55595548565767,0
2017,nime2017_abarbosa.pdf,"...  the object construct. The structure resembles a human size [ACCORDION] that is played with full body movement and by inflating  and... 

 ...Studio, Prototyping   ACM Classification  H.5.5 [Information [INTERFACES] and Presentation] Sound and Music  Computing.    1. INTRODUC... 

 ... ways [1] [2]. On the other hand, t he design of New Musical [INTERFACES] for Music Expression (NIME) is an established research  fiel... 

 ...bjects.  2.1.3 Sounding Column  Sounding Column is a musical [INTERFACE] that hangs from above and  provides different pads for percu... 

 ...  instrument. A wall that encases several “ Kalimba” musical [INTERFACES] separates the performers. The performers react to what  they... 

 ...ctive of  NIME, the development of new and original ideas of [INTERFACES] for  Music Expression, was a rewarding result, in the sense ... 

 ...Lyons, M., eds. (2017). A NIME Reader: Fifteen Years  of New [INTERFACES] for Musical Expression. Springer. ISBN 978-3-319- 47214-0.  ... 

 ...d that the most successful musical instruments,  such as the [PIANO] or the violin, took centuries to be developed until  they be...",8,37.53508429053139,0
2012,nime2012_OSullivan.pdf,"...ie, fboland@tcd.ie      ABSTRACT  Development of new musical [INTERFACES] often requires  experimentation with the mapping of availabl... 

 ... for a standalone  application with a simpler graphical user [INTERFACE] for  dynamically patching between inputs and outputs. This p... 

 ... that space existed for  a new approach  to existing mapping [INTERFACES] . The initial development o f such  an interface is now pres... 

 ...ing mapping interfaces. The initial development o f such  an [INTERFACE] is now presented.  1.1 Origins and Motivation  Research by t... 

 ... the lead author involves tailoring surface -based  computer [INTERFACES] such as tabletops and multi-touch screens  for musical contr... 

 ...had to be modified.  A  dynamically configurable node -based [INTERFACE] layer was  desirable. It was soon realised that such an impl... 

 ...useful in other aspects of the research  into surface- based [INTERFACES] used  as musical controllers . Tangible  controllers and phy... 

 ...was therefore decided that space existed for an easy -to-use [INTERFACE] with flexible , dynamic mapping  and the ability to  accommo...",42,37.5066984286504,0
2005,nime2005_Lehrman.pdf,"...(s). Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 136 P... 

 ...or testing Max patches. Originally M-Audio USB Audio Quattro [INTERFACES] provided both audio output and MIDI input, but they proved s... 

 ...n. MIDI input is handled by Mark of the Unicorn FastLane USB [INTERFACES] . An I-Cube sensor/MIDI converter system was used in the fir... 

 ...d of Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 137 s... 

 ...ith. Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 138 F... 

 ...ufts University has hardly broken new ground in the field of [INTERFACE] design, but the authors feel we have sparked the imagination... 

 ...emid Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 139... 

 ...y in each, running Reason  and MAX under OS X 10.3. Two MIDI [KEYBOARDS] are provided, each of which has a large number of configurab...",10,37.46495769148499,0
2011,nime2011_Goncalves.pdf,"...facturers Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 9... 

 ...S power supply. The MIDI to CV and, later on, the CV to MIDI [INTERFACES] , act like a bridge (Figure 1) between any MIDI device and t... 

 ... allows any computer to be connected through a standard MIDI [INTERFACE] and MIDI capable software. There’s no processing done in the... 

 ...te resolution, allowing a maximum range of 128 values. These [INTERFACES] are mostly monophonic, meaning that they only allows one not... 

 ... the computer and the VCS, there’s no processing done in the [INTERFACE] . The paradigm shift resides in the fact that the system doe... 

 ...g diagram Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 9... 

 ... creates a new paradigm in computer to VCS communication and [INTERFACE] . It no longer acts as a bridge between the digital world (c... 

 ...rduino.cc Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 9...",11,37.45286144605798,0
